,current_week,day_of_week,visitors,encode_air_area_name
1359,2,4,21,21
1360,2,4,81,22
1361,2,4,89,23
1362,2,4,38,24
1363,2,4,124,25
1364,2,4,7,26
1365,2,4,7,27
1366,2,4,48,28
1367,2,4,73,29
1368,2,4,9,30
1369,2,4,9,31
1370,2,4,9,32
1371,2,4,99,33
1372,2,4,127,34
1373,2,4,209,35
1374,2,4,90,36
1375,2,4,10,37
1376,2,4,25,38
1377,2,4,35,39
1378,2,4,42,40
1379,2,4,78,41
1380,2,4,14,42
1381,2,4,130,43
1382,2,4,39,44
1383,2,4,21,45
1384,2,4,308,46
1385,2,4,5,47
1386,2,4,23,48
1387,2,4,37,50
1388,2,4,148,51
1389,2,4,2,52
1390,2,4,46,53
1391,2,4,346,54
1392,2,4,14,55
1393,2,4,37,56
1394,2,4,297,57
1395,2,4,13,58
1396,2,4,174,59
1397,2,4,26,60
1398,2,4,112,61
1399,2,4,27,62
1400,2,4,17,63
1401,2,4,30,64
1402,2,4,93,65
1403,2,4,10,66
1404,2,4,27,67
1405,2,4,3,68
1406,2,4,9,69
1407,2,4,10,70
1408,2,4,8,71
1409,2,4,51,72
1410,2,4,13,73
1411,2,4,166,74
1412,2,4,12,75
1413,2,4,88,76
1414,2,4,96,77
1415,2,2,308,0
1416,2,2,68,1
1417,2,2,55,2
1418,2,2,53,3
1419,2,2,33,5
1420,2,2,11,6
1421,2,2,3,7
1422,2,2,12,8
1423,2,2,53,9
1424,2,2,9,10
1425,2,2,29,11
1426,2,2,173,12
1427,2,2,10,13
1428,2,2,68,14
1429,2,2,25,15
1430,2,2,7,16
1431,2,2,15,17
1432,2,2,25,18
1433,2,2,56,19
1434,2,2,72,20
1435,2,2,21,21
1436,2,2,67,22
1437,2,2,51,23
1438,2,2,51,24
1439,2,2,167,25
1440,2,2,1,26
1441,2,2,16,27
1442,2,2,104,28
1443,2,2,71,29
1444,2,2,11,30
1445,2,2,41,31
1446,2,2,9,32
1447,2,2,100,33
1448,2,2,111,34
1449,2,2,200,35
1450,2,2,75,36
1451,2,2,19,37
1452,2,2,27,38
1453,2,2,36,39
1454,2,2,35,40
1455,2,2,72,41
1456,2,2,17,42
1457,2,2,41,43
1458,2,2,27,44
1459,2,2,15,45
1460,2,2,232,46
1461,2,2,8,47
1462,2,2,30,48
1463,2,2,28,49
1464,2,2,29,50
1465,2,2,114,51
1466,2,2,1,52
1467,2,2,37,53
1468,2,2,298,54
1469,2,2,12,55
1470,2,2,50,56
1471,2,2,257,57
1472,2,2,23,58
1473,2,2,153,59
1474,2,2,21,60
1475,2,2,82,61
1476,2,2,24,62
1477,2,2,2,63
1478,2,2,26,64
1479,2,2,48,65
1480,2,2,8,66
1481,2,2,36,67
1482,2,2,10,68
1483,2,2,31,69
1484,2,2,5,70
1485,2,2,23,71
1486,2,2,130,74
1487,2,2,7,75
1488,2,2,72,76
1489,2,2,133,77
1490,2,3,368,0
1491,2,3,142,1
1492,2,3,69,2
1493,2,3,21,3
1494,2,3,33,4
1495,2,3,33,5
1496,2,3,8,6
1497,2,3,18,8
1498,2,3,23,9
1499,2,3,9,10
1500,2,3,11,11
1501,2,3,190,12
1502,2,3,18,13
1503,2,3,42,14
1504,2,3,15,15
1505,2,3,27,16
1506,2,3,24,17
1507,2,3,65,18
1508,2,3,22,19
1509,2,3,74,20
1510,2,3,13,21
1511,2,3,97,22
1512,2,3,40,23
1513,2,3,31,24
1514,2,3,181,25
1515,2,3,5,26
1516,2,3,16,27
1517,2,3,72,28
1518,2,3,50,29
1519,2,3,7,30
1520,2,3,24,31
1521,2,3,14,32
1522,2,3,109,33
1523,2,3,124,34
1524,2,3,224,35
1525,2,3,77,36
1526,2,3,5,37
1527,2,3,19,38
1528,2,3,28,39
1529,2,3,31,40
1530,2,3,40,41
1531,2,3,19,42
1532,2,3,29,43
1533,2,3,70,44
1534,2,3,10,45
1535,2,3,351,46
1536,2,3,17,47
1537,2,3,26,48
1538,2,3,24,50
1539,2,3,129,51
1540,2,3,5,52
1541,2,3,21,53
1542,2,3,265,54
1543,2,3,24,55
1544,2,3,33,56
1545,2,3,219,57
1546,2,3,24,58
1547,2,3,113,59
1548,2,3,28,60
1549,2,3,145,61
1550,2,3,18,62
1551,2,3,21,63
1552,2,3,24,64
1553,2,3,98,65
1554,2,3,13,66
1555,2,3,30,67
1556,2,3,13,68
1557,2,3,6,69
1558,2,3,11,70
1559,2,3,15,71
1560,2,3,36,72
1561,2,3,21,73
1562,2,3,129,74
1563,2,3,13,75
1564,2,3,49,76
1565,2,3,162,77
1566,3,5,392,0
1567,3,5,88,1
1568,3,5,82,2
1569,3,5,56,3
1570,3,5,26,4
1571,3,5,69,5
1572,3,5,4,6
1573,3,5,11,7
1574,3,5,22,8
1575,3,5,50,9
1576,3,5,10,10
1577,3,5,47,11
1578,3,5,325,12
1579,3,5,12,13
1580,3,5,26,14
1581,3,5,119,15
1582,3,5,26,16
1583,3,5,65,17
1584,3,5,27,18
1585,3,5,42,19
1586,3,5,134,20
1587,3,5,48,21
1588,3,5,96,22
1589,3,5,66,23
1590,3,5,50,24
1591,3,5,317,25
1592,3,5,18,26
1593,3,5,45,27
1594,3,5,107,28
1595,3,5,67,29
1596,3,5,26,30
1597,3,5,12,31
1598,3,5,12,32
1599,3,5,175,33
1600,3,5,137,34
1601,3,5,248,35
1602,3,5,96,36
1603,3,5,24,37
1604,3,5,27,38
1605,3,5,33,39
1606,3,5,47,40
1607,3,5,75,41
1608,3,5,54,42
1609,3,5,107,43
1610,3,5,40,44
1611,3,5,2,45
1612,3,5,330,46
1613,3,5,2,47
1614,3,5,24,48
1615,3,5,23,49
1616,3,5,37,50
1617,3,5,144,51
1618,3,5,16,52
1619,3,5,51,53
1620,3,5,433,54
1621,3,5,15,55
1622,3,5,37,56
1623,3,5,350,57
1624,3,5,20,58
1625,3,5,195,59
1626,3,5,18,60
1627,3,5,199,61
1628,3,5,22,62
1629,3,5,18,63
1630,3,5,27,64
1631,3,5,84,65
1632,3,5,7,66
1633,3,5,48,67
1634,3,5,12,68
1635,3,5,9,69
1636,3,5,5,70
1637,3,5,21,71
1638,3,5,66,72
1639,3,5,25,73
1640,3,5,157,74
1641,3,5,11,75
1642,3,5,92,76
1643,3,5,175,77
1644,3,1,642,0
1645,3,1,132,1
1646,3,1,109,2
1647,3,1,127,3
1648,3,1,65,4
1649,3,1,89,5
1650,3,1,7,6
1651,3,1,16,7
1652,3,1,18,8
1653,3,1,37,9
1654,3,1,51,11
1655,3,1,358,12
1656,3,1,18,13
1657,3,1,105,14
1658,3,1,60,15
1659,3,1,14,16
1660,3,1,41,17
1661,3,1,24,19
1662,3,1,184,20
1663,3,1,17,21
1664,3,1,129,22
1665,3,1,141,23
1666,3,1,54,24
1667,3,1,313,25
1668,3,1,17,26
1669,3,1,87,27
1670,3,1,194,28
1671,3,1,40,30
1672,3,1,33,31
1673,3,1,262,33
1674,3,1,206,34
1675,3,1,303,35
1676,3,1,127,36
1677,3,1,33,37
1678,3,1,32,39
1679,3,1,91,40
1680,3,1,68,41
1681,3,1,36,42
1682,3,1,57,43
1683,3,1,94,44
1684,3,1,6,45
1685,3,1,273,46
1686,3,1,15,47
1687,3,1,64,48
1688,3,1,27,49
1689,3,1,67,50
1690,3,1,235,51
1691,3,1,17,52
1692,3,1,68,53
1693,3,1,493,54
1694,3,1,13,55
1695,3,1,66,56
1696,3,1,626,57
1697,3,1,38,58
1698,3,1,180,59
1699,3,1,22,60
1700,3,1,168,61
1701,3,1,38,62
1702,3,1,12,63
1703,3,1,72,65
1704,3,1,15,66
1705,3,1,38,67
1706,3,1,13,69
1707,3,1,10,70
1708,3,1,6,71
1709,3,1,63,72
1710,3,1,33,73
1711,3,1,277,74
1712,3,1,1,75
1713,3,1,162,76
1714,3,1,218,77
1715,3,6,561,0
1716,3,6,161,1
1717,3,6,45,2
1718,3,6,57,3
1719,3,6,60,4
1720,3,6,92,5
1721,3,6,18,6
1722,3,6,59,7
1723,3,6,40,8
1724,3,6,106,9
1725,3,6,47,10
1726,3,6,74,11
1727,3,6,368,12
1728,3,6,15,13
1729,3,6,78,14
1730,3,6,122,15
1731,3,6,47,16
1732,3,6,44,17
1733,3,6,41,18
1734,3,6,82,19
1735,3,6,105,20
1736,3,6,21,21
1737,3,6,115,22
1738,3,6,61,23
1739,3,6,38,24
1740,3,6,222,25
1741,3,6,22,26
1742,3,6,70,27
1743,3,6,179,28
1744,3,6,97,29
1745,3,6,31,30
1746,3,6,28,31
1747,3,6,11,32
1748,3,6,122,33
1749,3,6,87,34
1750,3,6,131,35
1751,3,6,69,36
1752,3,6,33,37
1753,3,6,43,38
1754,3,6,51,39
1755,3,6,84,40
1756,3,6,41,41
1757,3,6,55,42
1758,3,6,224,43
1759,3,6,76,44
1760,3,6,7,45
1761,3,6,310,46
1762,3,6,13,47
1763,3,6,68,48
1764,3,6,27,49
1765,3,6,34,50
1766,3,6,240,51
1767,3,6,10,52
1768,3,6,87,53
1769,3,6,595,54
1770,3,6,24,55
1771,3,6,29,56
1772,3,6,353,57
1773,3,6,24,58
1774,3,6,244,59
1775,3,6,13,60
1776,3,6,161,61
1777,3,6,30,62
1778,3,6,33,63
1779,3,6,32,64
1780,3,6,117,65
1781,3,6,18,66
1782,3,6,49,67
1783,3,6,30,68
1784,3,6,23,69
1785,3,6,15,70
1786,3,6,11,71
1787,3,6,79,72
1788,3,6,17,73
1789,3,6,239,74
1790,3,6,27,75
1791,3,6,108,76
1792,3,6,233,77
1793,3,7,405,0
1794,3,7,17,1
1795,3,7,22,2
1796,3,7,25,3
1797,3,7,21,4
1798,3,7,59,5
1799,3,7,29,6
1800,3,7,3,7
1801,3,7,22,8
1802,3,7,44,9
1803,3,7,17,10
1804,3,7,21,11
1805,3,7,187,12
1806,3,7,6,13
1807,3,7,57,14
1808,3,7,45,15
1809,3,7,33,16
1810,3,7,15,17
1811,3,7,66,18
1812,3,7,43,19
1813,3,7,95,20
1814,3,7,29,21
1815,3,7,47,22
1816,3,7,81,23
1817,3,7,42,24
1818,3,7,80,25
1819,3,7,17,27
1820,3,7,180,28
1821,3,7,80,29
1822,3,7,29,31
1823,3,7,6,32
1824,3,7,73,33
1825,3,7,31,34
1826,3,7,31,35
1827,3,7,6,36
1828,3,7,37,37
1829,3,7,45,38
1830,3,7,39,39
1831,3,7,34,40
1832,3,7,26,41
1833,3,7,29,42
1834,3,7,90,43
1835,3,7,3,45
1836,3,7,108,46
1837,3,7,13,47
1838,3,7,20,48
1839,3,7,14,49
1840,3,7,171,51
1841,3,7,11,52
1842,3,7,52,53
1843,3,7,503,54
1844,3,7,19,55
1845,3,7,387,57
1846,3,7,12,58
1847,3,7,278,59
1848,3,7,19,60
1849,3,7,94,61
1850,3,7,17,63
1851,3,7,37,64
1852,3,7,42,65
1853,3,7,3,66
1854,3,7,23,67
1855,3,7,25,68
1856,3,7,15,69
1857,3,7,12,70
1858,3,7,27,71
1859,3,7,79,72
1860,3,7,26,73
1861,3,7,155,74
1862,3,7,18,75
1863,3,7,92,76
1864,3,7,145,77
1865,3,4,577,0
1866,3,4,69,1
1867,3,4,64,2
1868,3,4,49,3
1869,3,4,52,4
1870,3,4,64,5
1871,3,4,36,6
1872,3,4,31,7
1873,3,4,20,8
1874,3,4,21,9
1875,3,4,30,10
1876,3,4,15,11
1877,3,4,175,12
1878,3,4,2,13
1879,3,4,57,14
1880,3,4,47,15
1881,3,4,58,16
1882,3,4,49,17
1883,3,4,28,18
1884,3,4,49,19
1885,3,4,128,20
1886,3,4,20,21
1887,3,4,93,22
1888,3,4,88,23
1889,3,4,61,24
1890,3,4,112,25
1891,3,4,1,26
1892,3,4,36,27
1893,3,4,127,28
1894,3,4,76,29
1895,3,4,35,30
1896,3,4,45,31
1897,3,4,3,32
1898,3,4,63,33
1899,3,4,51,34
1900,3,4,90,35
1901,3,4,59,36
1902,3,4,19,37
1903,3,4,35,38
1904,3,4,60,39
1905,3,4,57,40
1906,3,4,26,41
1907,3,4,32,42
1908,3,4,151,43
1909,3,4,110,44
1910,3,4,13,45
1911,3,4,325,46
1912,3,4,19,47
1913,3,4,30,48
1914,3,4,30,49
1915,3,4,41,50
1916,3,4,195,51
1917,3,4,5,52
1918,3,4,78,53
1919,3,4,433,54
1920,3,4,22,55
1921,3,4,18,56
1922,3,4,409,57
1923,3,4,14,58
1924,3,4,242,59
1925,3,4,32,60
1926,3,4,136,61
1927,3,4,38,62
1928,3,4,21,63
1929,3,4,24,64
1930,3,4,120,65
1931,3,4,12,66
1932,3,4,21,67
1933,3,4,15,68
1934,3,4,15,69
1935,3,4,17,70
1936,3,4,70,71
1937,3,4,108,72
1938,3,4,16,73
1939,3,4,147,74
1940,3,4,17,75
1941,3,4,121,76
1942,3,4,200,77
1943,3,2,332,0
1944,3,2,95,1
1945,3,2,71,2
1946,3,2,48,3
1947,3,2,66,5
1948,3,2,13,6
1949,3,2,11,7
1950,3,2,48,8
1951,3,2,2,9
1952,3,2,34,10
1953,3,2,14,11
1954,3,2,232,12
1955,3,2,4,13
1956,3,2,46,14
1957,3,2,51,15
1958,3,2,49,17
1959,3,2,26,18
1960,3,2,32,19
1961,3,2,60,20
1962,3,2,12,21
1963,3,2,49,22
1964,3,2,39,23
1965,3,2,31,24
1966,3,2,123,25
1967,3,2,8,26
1968,3,2,96,27
1969,3,2,96,28
1970,3,2,73,29
1971,3,2,3,30
1972,3,2,16,31
1973,3,2,12,32
1974,3,2,171,33
1975,3,2,149,34
1976,3,2,209,35
1977,3,2,69,36
1978,3,2,14,37
1979,3,2,25,38
1980,3,2,44,39
1981,3,2,25,40
1982,3,2,50,41
1983,3,2,36,42
1984,3,2,62,43
1985,3,2,43,44
1986,3,2,9,45
1987,3,2,282,46
1988,3,2,14,47
1989,3,2,22,48
1990,3,2,24,49
1991,3,2,26,50
1992,3,2,145,51
1993,3,2,5,52
1994,3,2,64,53
1995,3,2,363,54
1996,3,2,22,55
1997,3,2,39,56
1998,3,2,241,57
1999,3,2,12,58
2000,3,2,178,59
2001,3,2,36,60
2002,3,2,101,61
2003,3,2,27,62
2004,3,2,19,63
2005,3,2,26,64
2006,3,2,92,65
2007,3,2,4,66
2008,3,2,27,67
2009,3,2,6,68
2010,3,2,11,69
2011,3,2,6,70
2012,3,2,7,71
2013,3,2,22,72
2014,3,2,128,74
2015,3,2,17,75
2016,3,2,78,76
2017,3,2,109,77
2018,3,3,524,0
2019,3,3,101,1
2020,3,3,75,2
2021,3,3,62,3
2022,3,3,31,4
2023,3,3,58,5
2024,3,3,12,6
2025,3,3,54,7
2026,3,3,72,8
2027,3,3,60,9
2028,3,3,42,10
2029,3,3,44,11
2030,3,3,308,12
2031,3,3,16,13
2032,3,3,67,14
2033,3,3,82,15
2034,3,3,35,16
2035,3,3,27,17
2036,3,3,25,18
2037,3,3,77,19
2038,3,3,111,20
2039,3,3,41,21
2040,3,3,66,22
2041,3,3,71,23
2042,3,3,64,24
2043,3,3,274,25
2044,3,3,27,26
2045,3,3,72,27
2046,3,3,107,28
2047,3,3,80,29
2048,3,3,28,30
2049,3,3,20,31
2050,3,3,4,32
2051,3,3,193,33
2052,3,3,166,34
2053,3,3,249,35
2054,3,3,86,36
2055,3,3,5,37
2056,3,3,14,38
2057,3,3,34,39
2058,3,3,53,40
2059,3,3,83,41
2060,3,3,25,42
2061,3,3,90,43
2062,3,3,42,44
2063,3,3,9,45
2064,3,3,371,46
2065,3,3,9,47
2066,3,3,66,48
2067,3,3,30,50
2068,3,3,113,51
2069,3,3,6,52
2070,3,3,81,53
2071,3,3,372,54
2072,3,3,31,55
2073,3,3,42,56
2074,3,3,269,57
2075,3,3,11,58
2076,3,3,146,59
2077,3,3,173,61
2078,3,3,30,62
2079,3,3,17,63
2080,3,3,33,64
2081,3,3,94,65
2082,3,3,10,66
2083,3,3,68,67
2084,3,3,6,68
2085,3,3,17,69
2086,3,3,18,70
2087,3,3,9,71
2088,3,3,6,72
2089,3,3,15,73
2090,3,3,206,74
2091,3,3,39,75
2092,3,3,60,76
2093,3,3,187,77
2094,4,5,448,0
2095,4,5,101,1
2096,4,5,64,2
2097,4,5,62,3
2098,4,5,18,4
2099,4,5,74,5
2100,4,5,13,6
2101,4,5,20,7
2102,4,5,66,8
2103,4,5,44,9
2104,4,5,27,10
2105,4,5,51,11
2106,4,5,322,12
2107,4,5,9,13
2108,4,5,79,14
2109,4,5,64,15
2110,4,5,39,16
2111,4,5,30,17
2112,4,5,39,18
2113,4,5,59,19
2114,4,5,100,20
2115,4,5,35,21
2116,4,5,87,22
2117,4,5,80,23
2118,4,5,46,24
2119,4,5,278,25
2120,4,5,19,26
2121,4,5,56,27
2122,4,5,119,28
2123,4,5,72,29
2124,4,5,48,30
2125,4,5,30,31
2126,4,5,12,32
2127,4,5,227,33
2128,4,5,146,34
2129,4,5,279,35
2130,4,5,100,36
2131,4,5,25,37
2132,4,5,29,38
2133,4,5,53,39
2134,4,5,51,40
2135,4,5,74,41
2136,4,5,24,42
2137,4,5,89,43
2138,4,5,65,44
2139,4,5,19,45
2140,4,5,409,46
2141,4,5,4,47
2142,4,5,37,48
2143,4,5,20,49
2144,4,5,27,50
2145,4,5,159,51
2146,4,5,9,52
2147,4,5,53,53
2148,4,5,448,54
2149,4,5,42,55
2150,4,5,69,56
2151,4,5,391,57
2152,4,5,29,58
2153,4,5,215,59
2154,4,5,26,60
2155,4,5,167,61
2156,4,5,26,62
2157,4,5,16,63
2158,4,5,31,64
2159,4,5,68,65
2160,4,5,12,66
2161,4,5,52,67
2162,4,5,8,68
2163,4,5,17,69
2164,4,5,7,70
2165,4,5,22,71
2166,4,5,25,72
2167,4,5,24,73
2168,4,5,194,74
2169,4,5,29,75
2170,4,5,111,76
2171,4,5,181,77
2172,4,1,705,0
2173,4,1,157,1
2174,4,1,123,2
2175,4,1,139,3
2176,4,1,37,4
2177,4,1,97,5
2178,4,1,7,6
2179,4,1,12,7
2180,4,1,17,8
2181,4,1,46,9
2182,4,1,58,11
2183,4,1,365,12
2184,4,1,15,13
2185,4,1,96,14
2186,4,1,87,15
2187,4,1,4,16
2188,4,1,43,17
2189,4,1,36,19
2190,4,1,230,20
2191,4,1,29,21
2192,4,1,120,22
2193,4,1,156,23
2194,4,1,61,24
2195,4,1,312,25
2196,4,1,26,26
2197,4,1,68,27
2198,4,1,194,28
2199,4,1,36,30
2200,4,1,50,31
2201,4,1,257,33
2202,4,1,164,34
2203,4,1,314,35
2204,4,1,131,36
2205,4,1,24,37
2206,4,1,37,39
2207,4,1,79,40
2208,4,1,69,41
2209,4,1,65,42
2210,4,1,32,43
2211,4,1,66,44
2212,4,1,10,45
2213,4,1,224,46
2214,4,1,12,47
2215,4,1,70,48
2216,4,1,23,49
2217,4,1,58,50
2218,4,1,216,51
2219,4,1,12,52
2220,4,1,62,53
2221,4,1,547,54
2222,4,1,13,55
2223,4,1,33,56
2224,4,1,574,57
2225,4,1,35,58
2226,4,1,211,59
2227,4,1,22,60
2228,4,1,136,61
2229,4,1,37,62
2230,4,1,13,63
2231,4,1,49,65
2232,4,1,18,66
2233,4,1,37,67
2234,4,1,24,69
2235,4,1,9,70
2236,4,1,6,71
2237,4,1,76,72
2238,4,1,27,73
2239,4,1,280,74
2240,4,1,1,75
2241,4,1,176,76
2242,4,1,235,77
2243,4,6,502,0
2244,4,6,138,1
2245,4,6,58,2
2246,4,6,48,3
2247,4,6,53,4
2248,4,6,102,5
2249,4,6,21,6
2250,4,6,46,7
2251,4,6,46,8
2252,4,6,78,9
2253,4,6,21,10
2254,4,6,59,11
2255,4,6,363,12
2256,4,6,11,13
2257,4,6,82,14
2258,4,6,107,15
2259,4,6,84,16
2260,4,6,48,17
2261,4,6,40,18
2262,4,6,71,19
2263,4,6,159,20
2264,4,6,39,21
2265,4,6,103,22
2266,4,6,38,23
2267,4,6,61,24
2268,4,6,307,25
2269,4,6,24,26
2270,4,6,34,27
2271,4,6,174,28
2272,4,6,98,29
2273,4,6,39,30
2274,4,6,38,31
2275,4,6,16,32
2276,4,6,140,33
2277,4,6,87,34
2278,4,6,146,35
2279,4,6,45,36
2280,4,6,19,37
2281,4,6,12,38
2282,4,6,27,39
2283,4,6,45,40
2284,4,6,51,41
2285,4,6,51,42
2286,4,6,128,43
2287,4,6,54,44
2288,4,6,6,45
2289,4,6,303,46
2290,4,6,13,47
2291,4,6,45,48
2292,4,6,23,49
2293,4,6,32,50
2294,4,6,156,51
2295,4,6,15,52
2296,4,6,53,53
2297,4,6,421,54
2298,4,6,37,55
2299,4,6,21,56
2300,4,6,338,57
2301,4,6,18,58
2302,4,6,268,59
2303,4,6,10,60
2304,4,6,145,61
2305,4,6,22,62
2306,4,6,34,63
2307,4,6,33,64
2308,4,6,77,65
2309,4,6,23,66
2310,4,6,63,67
2311,4,6,21,68
2312,4,6,32,69
2313,4,6,20,70
2314,4,6,34,71
2315,4,6,89,72
2316,4,6,17,73
2317,4,6,129,74
2318,4,6,24,75
2319,4,6,85,76
2320,4,6,214,77
2321,4,7,477,0
2322,4,7,4,1
2323,4,7,13,2
2324,4,7,52,3
2325,4,7,27,4
2326,4,7,86,5
2327,4,7,39,6
2328,4,7,26,7
2329,4,7,15,8
2330,4,7,26,9
2331,4,7,27,10
2332,4,7,34,11
2333,4,7,154,12
2334,4,7,25,14
2335,4,7,145,15
2336,4,7,38,16
2337,4,7,40,17
2338,4,7,24,18
2339,4,7,73,19
2340,4,7,111,20
2341,4,7,25,21
2342,4,7,41,22
2343,4,7,111,23
2344,4,7,41,24
2345,4,7,60,25
2346,4,7,1,26
2347,4,7,34,27
2348,4,7,193,28
2349,4,7,101,29
2350,4,7,44,30
2351,4,7,96,31
2352,4,7,13,32
2353,4,7,43,33
2354,4,7,29,34
2355,4,7,32,35
2356,4,7,18,36
2357,4,7,27,37
2358,4,7,36,38
2359,4,7,31,39
2360,4,7,53,40
2361,4,7,36,41
2362,4,7,42,42
2363,4,7,128,43
2364,4,7,1,45
2365,4,7,159,46
2366,4,7,27,47
2367,4,7,28,48
2368,4,7,21,49
2369,4,7,199,51
2370,4,7,85,53
2371,4,7,392,54
2372,4,7,7,55
2373,4,7,279,57
2374,4,7,8,58
2375,4,7,254,59
2376,4,7,45,60
2377,4,7,93,61
2378,4,7,22,63
2379,4,7,36,64
2380,4,7,35,65
2381,4,7,10,66
2382,4,7,16,67
2383,4,7,20,68
2384,4,7,35,69
2385,4,7,10,70
2386,4,7,20,71
2387,4,7,102,72
2388,4,7,24,73
2389,4,7,155,74
2390,4,7,24,75
2391,4,7,112,76
2392,4,7,172,77
2393,4,4,462,0
2394,4,4,114,1
2395,4,4,85,2
2396,4,4,29,3
2397,4,4,38,4
2398,4,4,39,5
2399,4,4,12,7
2400,4,4,22,8
2401,4,4,28,9
2402,4,4,17,10
2403,4,4,11,11
2404,4,4,265,12
2405,4,4,8,13
2406,4,4,40,14
2407,4,4,22,15
2408,4,4,25,16
2409,4,4,26,17
2410,4,4,33,18
2411,4,4,38,19
2412,4,4,113,20
2413,4,4,22,21
2414,4,4,40,22
2415,4,4,99,23
2416,4,4,20,24
2417,4,4,228,25
2418,4,4,7,26
2419,4,4,41,27
2420,4,4,33,28
2421,4,4,76,29
2422,4,4,5,30
2423,4,4,8,31
2424,4,4,8,32
2425,4,4,180,33
2426,4,4,119,34
2427,4,4,222,35
2428,4,4,82,36
2429,4,4,15,37
2430,4,4,25,38
2431,4,4,34,39
2432,4,4,22,40
2433,4,4,69,41
2434,4,4,22,42
2435,4,4,63,43
2436,4,4,72,44
2437,4,4,3,45
2438,4,4,311,46
2439,4,4,9,47
2440,4,4,31,48
2441,4,4,27,50
2442,4,4,133,51
2443,4,4,1,52
2444,4,4,44,53
2445,4,4,296,54
2446,4,4,36,55
2447,4,4,47,56
2448,4,4,326,57
2449,4,4,23,58
2450,4,4,156,59
2451,4,4,20,60
2452,4,4,130,61
2453,4,4,22,62
2454,4,4,17,63
2455,4,4,32,64
2456,4,4,51,65
2457,4,4,13,66
2458,4,4,23,67
2459,4,4,10,68
2460,4,4,6,69
2461,4,4,10,70
2462,4,4,20,71
2463,4,4,14,72
2464,4,4,31,73
2465,4,4,130,74
2466,4,4,32,75
2467,4,4,86,76
2468,4,4,160,77
2469,4,2,356,0
2470,4,2,82,1
2471,4,2,69,2
2472,4,2,25,3
2473,4,2,40,5
2474,4,2,13,6
2475,4,2,2,7
2476,4,2,22,8
2477,4,2,13,9
2478,4,2,35,10
2479,4,2,37,11
2480,4,2,206,12
2481,4,2,14,13
2482,4,2,31,14
2483,4,2,19,15
2484,4,2,19,17
2485,4,2,26,18
2486,4,2,51,19
2487,4,2,79,20
2488,4,2,27,21
2489,4,2,99,22
2490,4,2,48,23
2491,4,2,13,24
2492,4,2,190,25
2493,4,2,13,26
2494,4,2,21,27
2495,4,2,87,28
2496,4,2,18,29
2497,4,2,8,30
2498,4,2,28,31
2499,4,2,134,33
2500,4,2,101,34
2501,4,2,225,35
2502,4,2,78,36
2503,4,2,6,37
2504,4,2,32,39
2505,4,2,53,40
2506,4,2,38,41
2507,4,2,14,42
2508,4,2,19,43
2509,4,2,43,44
2510,4,2,4,45
2511,4,2,246,46
2512,4,2,9,47
2513,4,2,19,48
2514,4,2,21,49
2515,4,2,31,50
2516,4,2,126,51
2517,4,2,17,52
2518,4,2,37,53
2519,4,2,342,54
2520,4,2,16,55
2521,4,2,28,56
2522,4,2,269,57
2523,4,2,14,58
2524,4,2,160,59
2525,4,2,40,60
2526,4,2,113,61
2527,4,2,29,62
2528,4,2,18,63
2529,4,2,35,64
2530,4,2,62,65
2531,4,2,14,66
2532,4,2,24,67
2533,4,2,14,68
2534,4,2,17,69
2535,4,2,15,70
2536,4,2,19,71
2537,4,2,11,72
2538,4,2,139,74
2539,4,2,10,75
2540,4,2,71,76
2541,4,2,122,77
2542,4,3,531,0
2543,4,3,74,1
2544,4,3,65,2
2545,4,3,20,3
2546,4,3,25,4
2547,4,3,44,5
2548,4,3,9,6
2549,4,3,15,7
2550,4,3,40,8
2551,4,3,36,9
2552,4,3,36,10
2553,4,3,17,11
2554,4,3,258,12
2555,4,3,33,14
2556,4,3,27,15
2557,4,3,28,16
2558,4,3,29,17
2559,4,3,54,18
2560,4,3,55,19
2561,4,3,76,20
2562,4,3,7,21
2563,4,3,72,22
2564,4,3,28,23
2565,4,3,14,24
2566,4,3,200,25
2567,4,3,7,26
2568,4,3,20,27
2569,4,3,99,28
2570,4,3,102,29
2571,4,3,64,30
2572,4,3,38,31
2573,4,3,5,32
2574,4,3,151,33
2575,4,3,99,34
2576,4,3,218,35
2577,4,3,79,36
2578,4,3,21,38
2579,4,3,36,39
2580,4,3,34,40
2581,4,3,75,41
2582,4,3,36,42
2583,4,3,2,43
2584,4,3,65,44
2585,4,3,5,45
2586,4,3,331,46
2587,4,3,8,47
2588,4,3,46,48
2589,4,3,30,50
2590,4,3,139,51
2591,4,3,14,52
2592,4,3,44,53
2593,4,3,277,54
2594,4,3,24,55
2595,4,3,50,56
2596,4,3,306,57
2597,4,3,10,58
2598,4,3,151,59
2599,4,3,18,60
2600,4,3,115,61
2601,4,3,29,62
2602,4,3,14,63
2603,4,3,23,64
2604,4,3,44,65
2605,4,3,9,66
2606,4,3,36,67
2607,4,3,7,68
2608,4,3,13,69
2609,4,3,9,70
2610,4,3,12,71
2611,4,3,11,72
2612,4,3,25,73
2613,4,3,223,74
2614,4,3,22,75
2615,4,3,38,76
2616,4,3,155,77
2617,5,5,549,0
2618,5,5,100,1
2619,5,5,64,2
2620,5,5,73,3
2621,5,5,22,4
2622,5,5,85,5
2623,5,5,8,6
2624,5,5,16,7
2625,5,5,57,8
2626,5,5,62,9
2627,5,5,17,10
2628,5,5,61,11
