,Unnamed: 0,air_area_name,genre_name,visitors,current_week,latitude,longitude
256,256,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,1095,44,34.7202277,135.265455
257,257,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,1072,45,34.7202277,135.265455
258,258,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,1136,46,34.7202277,135.265455
259,259,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,1076,47,34.7202277,135.265455
260,260,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,1158,48,34.7202277,135.265455
261,261,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,831,49,34.7202277,135.265455
262,262,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,580,50,34.7202277,135.265455
263,263,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,836,51,34.7202277,135.265455
264,264,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Cafe/Sweets,971,52,34.7202277,135.265455
265,265,Tōkyō-to Shibuya-ku Shibuya,Izakaya,2958,0,35.6617773,139.70405060000002
266,266,Tōkyō-to Shibuya-ku Shibuya,Izakaya,2724,1,35.6617773,139.70405060000002
267,267,Tōkyō-to Shibuya-ku Shibuya,Izakaya,2863,2,35.6617773,139.70405060000002
268,268,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3192,3,35.6617773,139.70405060000002
269,269,Tōkyō-to Shibuya-ku Shibuya,Izakaya,2723,4,35.6617773,139.70405060000002
270,270,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3384,5,35.6617773,139.70405060000002
271,271,Tōkyō-to Shibuya-ku Shibuya,Izakaya,2905,6,35.6617773,139.70405060000002
272,272,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3091,7,35.6617773,139.70405060000002
273,273,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3326,8,35.6617773,139.70405060000002
274,274,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3295,9,35.6617773,139.70405060000002
275,275,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3264,10,35.6617773,139.70405060000002
276,276,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3032,11,35.6617773,139.70405060000002
277,277,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3067,12,35.6617773,139.70405060000002
278,278,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3358,13,35.6617773,139.70405060000002
279,279,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3382,14,35.6617773,139.70405060000002
280,280,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3064,15,35.6617773,139.70405060000002
281,281,Tōkyō-to Shibuya-ku Shibuya,Izakaya,2963,16,35.6617773,139.70405060000002
282,282,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3169,17,35.6617773,139.70405060000002
283,283,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3153,18,35.6617773,139.70405060000002
284,284,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3130,19,35.6617773,139.70405060000002
285,285,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3291,20,35.6617773,139.70405060000002
286,286,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3259,21,35.6617773,139.70405060000002
287,287,Tōkyō-to Shibuya-ku Shibuya,Izakaya,3406,22,35.6617773,139.70405060000002
288,288,Tōkyō-to Shibuya-ku Shibuya,Izakaya,5788,23,35.6617773,139.70405060000002
289,289,Tōkyō-to Shibuya-ku Shibuya,Izakaya,8144,24,35.6617773,139.70405060000002
290,290,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7733,25,35.6617773,139.70405060000002
291,291,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7836,26,35.6617773,139.70405060000002
292,292,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7876,27,35.6617773,139.70405060000002
293,293,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7449,28,35.6617773,139.70405060000002
294,294,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7239,29,35.6617773,139.70405060000002
295,295,Tōkyō-to Shibuya-ku Shibuya,Izakaya,6298,30,35.6617773,139.70405060000002
296,296,Tōkyō-to Shibuya-ku Shibuya,Izakaya,6953,31,35.6617773,139.70405060000002
297,297,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7670,32,35.6617773,139.70405060000002
298,298,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7798,33,35.6617773,139.70405060000002
299,299,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7294,34,35.6617773,139.70405060000002
300,300,Tōkyō-to Shibuya-ku Shibuya,Izakaya,6864,35,35.6617773,139.70405060000002
301,301,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7697,36,35.6617773,139.70405060000002
302,302,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7590,37,35.6617773,139.70405060000002
303,303,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7142,38,35.6617773,139.70405060000002
304,304,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7459,39,35.6617773,139.70405060000002
305,305,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7703,40,35.6617773,139.70405060000002
306,306,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7733,41,35.6617773,139.70405060000002
307,307,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7412,42,35.6617773,139.70405060000002
308,308,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7538,43,35.6617773,139.70405060000002
309,309,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7758,44,35.6617773,139.70405060000002
310,310,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7612,45,35.6617773,139.70405060000002
311,311,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7865,46,35.6617773,139.70405060000002
312,312,Tōkyō-to Shibuya-ku Shibuya,Izakaya,8973,47,35.6617773,139.70405060000002
313,313,Tōkyō-to Shibuya-ku Shibuya,Izakaya,9211,48,35.6617773,139.70405060000002
314,314,Tōkyō-to Shibuya-ku Shibuya,Izakaya,5302,49,35.6617773,139.70405060000002
315,315,Tōkyō-to Shibuya-ku Shibuya,Izakaya,4931,50,35.6617773,139.70405060000002
316,316,Tōkyō-to Shibuya-ku Shibuya,Izakaya,6834,51,35.6617773,139.70405060000002
317,317,Tōkyō-to Shibuya-ku Shibuya,Izakaya,7689,52,35.6617773,139.70405060000002
318,318,Tōkyō-to Meguro-ku Kamimeguro,Other,670,0,35.64146289999999,139.6981712
319,319,Tōkyō-to Meguro-ku Kamimeguro,Other,796,1,35.64146289999999,139.6981712
320,320,Tōkyō-to Meguro-ku Kamimeguro,Other,730,2,35.64146289999999,139.6981712
321,321,Tōkyō-to Meguro-ku Kamimeguro,Other,781,3,35.64146289999999,139.6981712
322,322,Tōkyō-to Meguro-ku Kamimeguro,Other,461,4,35.64146289999999,139.6981712
323,323,Tōkyō-to Meguro-ku Kamimeguro,Other,578,5,35.64146289999999,139.6981712
324,324,Tōkyō-to Meguro-ku Kamimeguro,Other,432,6,35.64146289999999,139.6981712
325,325,Tōkyō-to Meguro-ku Kamimeguro,Other,487,7,35.64146289999999,139.6981712
326,326,Tōkyō-to Meguro-ku Kamimeguro,Other,532,8,35.64146289999999,139.6981712
327,327,Tōkyō-to Meguro-ku Kamimeguro,Other,590,9,35.64146289999999,139.6981712
328,328,Tōkyō-to Meguro-ku Kamimeguro,Other,723,10,35.64146289999999,139.6981712
329,329,Tōkyō-to Meguro-ku Kamimeguro,Other,785,11,35.64146289999999,139.6981712
330,330,Tōkyō-to Meguro-ku Kamimeguro,Other,711,12,35.64146289999999,139.6981712
331,331,Tōkyō-to Meguro-ku Kamimeguro,Other,862,13,35.64146289999999,139.6981712
332,332,Tōkyō-to Meguro-ku Kamimeguro,Other,797,14,35.64146289999999,139.6981712
333,333,Tōkyō-to Meguro-ku Kamimeguro,Other,937,15,35.64146289999999,139.6981712
334,334,Tōkyō-to Meguro-ku Kamimeguro,Other,709,16,35.64146289999999,139.6981712
335,335,Tōkyō-to Meguro-ku Kamimeguro,Other,645,17,35.64146289999999,139.6981712
336,336,Tōkyō-to Meguro-ku Kamimeguro,Other,733,18,35.64146289999999,139.6981712
337,337,Tōkyō-to Meguro-ku Kamimeguro,Other,595,19,35.64146289999999,139.6981712
338,338,Tōkyō-to Meguro-ku Kamimeguro,Other,639,20,35.64146289999999,139.6981712
339,339,Tōkyō-to Meguro-ku Kamimeguro,Other,719,21,35.64146289999999,139.6981712
340,340,Tōkyō-to Meguro-ku Kamimeguro,Other,713,22,35.64146289999999,139.6981712
341,341,Tōkyō-to Meguro-ku Kamimeguro,Other,1868,23,35.64146289999999,139.6981712
342,342,Tōkyō-to Meguro-ku Kamimeguro,Other,2494,24,35.64146289999999,139.6981712
343,343,Tōkyō-to Meguro-ku Kamimeguro,Other,2787,25,35.64146289999999,139.6981712
344,344,Tōkyō-to Meguro-ku Kamimeguro,Other,2600,26,35.64146289999999,139.6981712
345,345,Tōkyō-to Meguro-ku Kamimeguro,Other,2542,27,35.64146289999999,139.6981712
346,346,Tōkyō-to Meguro-ku Kamimeguro,Other,2240,28,35.64146289999999,139.6981712
347,347,Tōkyō-to Meguro-ku Kamimeguro,Other,1927,29,35.64146289999999,139.6981712
348,348,Tōkyō-to Meguro-ku Kamimeguro,Other,1983,30,35.64146289999999,139.6981712
349,349,Tōkyō-to Meguro-ku Kamimeguro,Other,2030,31,35.64146289999999,139.6981712
350,350,Tōkyō-to Meguro-ku Kamimeguro,Other,2127,32,35.64146289999999,139.6981712
351,351,Tōkyō-to Meguro-ku Kamimeguro,Other,2289,33,35.64146289999999,139.6981712
352,352,Tōkyō-to Meguro-ku Kamimeguro,Other,2453,34,35.64146289999999,139.6981712
353,353,Tōkyō-to Meguro-ku Kamimeguro,Other,2198,35,35.64146289999999,139.6981712
354,354,Tōkyō-to Meguro-ku Kamimeguro,Other,2385,36,35.64146289999999,139.6981712
355,355,Tōkyō-to Meguro-ku Kamimeguro,Other,2591,37,35.64146289999999,139.6981712
356,356,Tōkyō-to Meguro-ku Kamimeguro,Other,2347,38,35.64146289999999,139.6981712
357,357,Tōkyō-to Meguro-ku Kamimeguro,Other,2377,39,35.64146289999999,139.6981712
358,358,Tōkyō-to Meguro-ku Kamimeguro,Other,2495,40,35.64146289999999,139.6981712
359,359,Tōkyō-to Meguro-ku Kamimeguro,Other,2176,41,35.64146289999999,139.6981712
360,360,Tōkyō-to Meguro-ku Kamimeguro,Other,2240,42,35.64146289999999,139.6981712
361,361,Tōkyō-to Meguro-ku Kamimeguro,Other,2406,43,35.64146289999999,139.6981712
362,362,Tōkyō-to Meguro-ku Kamimeguro,Other,2456,44,35.64146289999999,139.6981712
363,363,Tōkyō-to Meguro-ku Kamimeguro,Other,2543,45,35.64146289999999,139.6981712
364,364,Tōkyō-to Meguro-ku Kamimeguro,Other,2682,46,35.64146289999999,139.6981712
365,365,Tōkyō-to Meguro-ku Kamimeguro,Other,2785,47,35.64146289999999,139.6981712
366,366,Tōkyō-to Meguro-ku Kamimeguro,Other,3180,48,35.64146289999999,139.6981712
367,367,Tōkyō-to Meguro-ku Kamimeguro,Other,1915,49,35.64146289999999,139.6981712
368,368,Tōkyō-to Meguro-ku Kamimeguro,Other,1916,50,35.64146289999999,139.6981712
369,369,Tōkyō-to Meguro-ku Kamimeguro,Other,2509,51,35.64146289999999,139.6981712
370,370,Tōkyō-to Meguro-ku Kamimeguro,Other,2548,52,35.64146289999999,139.6981712
371,371,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,217,0,34.9751398,138.3832429
372,372,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,213,1,34.9751398,138.3832429
373,373,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,166,2,34.9751398,138.3832429
374,374,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,163,3,34.9751398,138.3832429
375,375,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,244,4,34.9751398,138.3832429
376,376,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,273,5,34.9751398,138.3832429
377,377,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,202,6,34.9751398,138.3832429
378,378,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,276,7,34.9751398,138.3832429
379,379,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,337,8,34.9751398,138.3832429
380,380,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,324,9,34.9751398,138.3832429
381,381,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,175,10,34.9751398,138.3832429
382,382,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,188,11,34.9751398,138.3832429
383,383,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,156,12,34.9751398,138.3832429
384,384,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,235,13,34.9751398,138.3832429
385,385,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,254,14,34.9751398,138.3832429
386,386,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,254,15,34.9751398,138.3832429
387,387,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,142,16,34.9751398,138.3832429
388,388,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,180,17,34.9751398,138.3832429
389,389,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,166,18,34.9751398,138.3832429
390,390,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,154,19,34.9751398,138.3832429
391,391,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,145,20,34.9751398,138.3832429
392,392,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,115,21,34.9751398,138.3832429
393,393,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,206,22,34.9751398,138.3832429
394,394,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,333,23,34.9751398,138.3832429
395,395,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,505,24,34.9751398,138.3832429
396,396,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,615,25,34.9751398,138.3832429
397,397,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,509,26,34.9751398,138.3832429
398,398,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,499,27,34.9751398,138.3832429
399,399,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,396,28,34.9751398,138.3832429
400,400,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,708,29,34.9751398,138.3832429
401,401,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,557,30,34.9751398,138.3832429
402,402,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,519,31,34.9751398,138.3832429
403,403,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,560,32,34.9751398,138.3832429
404,404,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,402,33,34.9751398,138.3832429
405,405,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,446,34,34.9751398,138.3832429
406,406,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,451,35,34.9751398,138.3832429
407,407,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,483,36,34.9751398,138.3832429
408,408,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,459,37,34.9751398,138.3832429
409,409,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,537,38,34.9751398,138.3832429
410,410,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,543,39,34.9751398,138.3832429
411,411,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,519,40,34.9751398,138.3832429
412,412,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,488,41,34.9751398,138.3832429
413,413,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,504,42,34.9751398,138.3832429
414,414,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,513,43,34.9751398,138.3832429
415,415,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,549,44,34.9751398,138.3832429
416,416,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,503,45,34.9751398,138.3832429
417,417,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,599,46,34.9751398,138.3832429
418,418,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,709,47,34.9751398,138.3832429
419,419,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,677,48,34.9751398,138.3832429
420,420,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,812,49,34.9751398,138.3832429
421,421,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,530,50,34.9751398,138.3832429
422,422,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,473,51,34.9751398,138.3832429
423,423,Shizuoka-ken Shizuoka-shi Ōtemachi,Izakaya,459,52,34.9751398,138.3832429
424,424,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2446,0,35.6938401,139.70354939999999
425,425,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2609,1,35.6938401,139.70354939999999
426,426,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2534,2,35.6938401,139.70354939999999
427,427,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2635,3,35.6938401,139.70354939999999
428,428,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2483,4,35.6938401,139.70354939999999
429,429,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2650,5,35.6938401,139.70354939999999
430,430,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2375,6,35.6938401,139.70354939999999
431,431,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2297,7,35.6938401,139.70354939999999
432,432,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2606,8,35.6938401,139.70354939999999
433,433,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2713,9,35.6938401,139.70354939999999
434,434,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2813,10,35.6938401,139.70354939999999
435,435,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2518,11,35.6938401,139.70354939999999
436,436,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2544,12,35.6938401,139.70354939999999
437,437,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2794,13,35.6938401,139.70354939999999
438,438,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2862,14,35.6938401,139.70354939999999
439,439,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2577,15,35.6938401,139.70354939999999
440,440,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2536,16,35.6938401,139.70354939999999
441,441,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2736,17,35.6938401,139.70354939999999
442,442,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2781,18,35.6938401,139.70354939999999
443,443,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2524,19,35.6938401,139.70354939999999
444,444,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2610,20,35.6938401,139.70354939999999
445,445,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2701,21,35.6938401,139.70354939999999
446,446,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,2742,22,35.6938401,139.70354939999999
447,447,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,3950,23,35.6938401,139.70354939999999
448,448,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4751,24,35.6938401,139.70354939999999
449,449,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4592,25,35.6938401,139.70354939999999
450,450,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4546,26,35.6938401,139.70354939999999
451,451,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4679,27,35.6938401,139.70354939999999
452,452,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4304,28,35.6938401,139.70354939999999
453,453,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4305,29,35.6938401,139.70354939999999
454,454,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,3791,30,35.6938401,139.70354939999999
455,455,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4386,31,35.6938401,139.70354939999999
456,456,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4644,32,35.6938401,139.70354939999999
457,457,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4718,33,35.6938401,139.70354939999999
458,458,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4700,34,35.6938401,139.70354939999999
459,459,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4174,35,35.6938401,139.70354939999999
460,460,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5024,36,35.6938401,139.70354939999999
461,461,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4820,37,35.6938401,139.70354939999999
462,462,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4642,38,35.6938401,139.70354939999999
463,463,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5052,39,35.6938401,139.70354939999999
464,464,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5091,40,35.6938401,139.70354939999999
465,465,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4697,41,35.6938401,139.70354939999999
466,466,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5010,42,35.6938401,139.70354939999999
467,467,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4834,43,35.6938401,139.70354939999999
468,468,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5011,44,35.6938401,139.70354939999999
469,469,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4931,45,35.6938401,139.70354939999999
470,470,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5340,46,35.6938401,139.70354939999999
471,471,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5779,47,35.6938401,139.70354939999999
472,472,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,5981,48,35.6938401,139.70354939999999
473,473,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4448,49,35.6938401,139.70354939999999
474,474,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,3693,50,35.6938401,139.70354939999999
475,475,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4816,51,35.6938401,139.70354939999999
476,476,Tōkyō-to Shinjuku-ku Kabukichō,Cafe/Sweets,4706,52,35.6938401,139.70354939999999
477,477,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,797,0,34.6951242,135.19785249999998
478,478,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,790,1,34.6951242,135.19785249999998
479,479,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,756,2,34.6951242,135.19785249999998
480,480,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,817,3,34.6951242,135.19785249999998
481,481,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,868,4,34.6951242,135.19785249999998
482,482,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,985,5,34.6951242,135.19785249999998
483,483,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,853,6,34.6951242,135.19785249999998
484,484,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1042,7,34.6951242,135.19785249999998
485,485,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,966,8,34.6951242,135.19785249999998
486,486,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1023,9,34.6951242,135.19785249999998
487,487,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,933,10,34.6951242,135.19785249999998
488,488,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,879,11,34.6951242,135.19785249999998
489,489,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,778,12,34.6951242,135.19785249999998
490,490,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,778,13,34.6951242,135.19785249999998
491,491,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,935,14,34.6951242,135.19785249999998
492,492,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,926,15,34.6951242,135.19785249999998
493,493,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,685,16,34.6951242,135.19785249999998
494,494,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,689,17,34.6951242,135.19785249999998
495,495,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,745,18,34.6951242,135.19785249999998
496,496,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,787,19,34.6951242,135.19785249999998
497,497,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,879,20,34.6951242,135.19785249999998
498,498,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,696,21,34.6951242,135.19785249999998
499,499,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,840,22,34.6951242,135.19785249999998
500,500,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1576,23,34.6951242,135.19785249999998
501,501,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1827,24,34.6951242,135.19785249999998
502,502,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,2142,25,34.6951242,135.19785249999998
503,503,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1945,26,34.6951242,135.19785249999998
504,504,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1895,27,34.6951242,135.19785249999998
505,505,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1759,28,34.6951242,135.19785249999998
506,506,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,2085,29,34.6951242,135.19785249999998
507,507,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1848,30,34.6951242,135.19785249999998
508,508,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1727,31,34.6951242,135.19785249999998
509,509,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1809,32,34.6951242,135.19785249999998
510,510,Hyōgo-ken Kōbe-shi Kumoidōri,Dining bar,1981,33,34.6951242,135.19785249999998
